index,MainID,OtherID,RA,DEC,X_mos,Y_mos,mag130,dmag130,mag139, dmag139,color,dcolor,Delta130,Delta139,Nr_IR
678,1033,1100,83.63353254,-5.46801446,9913.045206,7660.990627,21.1431,0.36463,21.0091,0.103484,0.260847,0.400407,0.896999,0.275764,2
679,1034,1059-1076-1104,83.60859847,-5.484635653,10609.64587,7194.260597,21.9317,0.284136,21.1528,0.0515138,0.60536,0.479405,0.841694,0.157946,4
680,1035,-,83.62957621,-5.487528971,10023.47051,7113.188521,22.107,0.115965,21.1905,0.00354034,0.812499,0.0275769,0.164,0.00500679,1
681,1036,1156,83.64121992,-5.489027418,9698.11697,7071.197927,21.9301,0.406563,21.5495,0.054163,0.33223,0.176767,1.05029,0.104313,2
682,1037,1155,83.65417265,-5.490095324,9336.191764,7041.293299,21.788,0.601397,21.3444,0.0552467,0.335389,0.576576,1.52922,0.126778,2
683,1038,1080,83.61164965,-5.475605071,10524.45552,7447.773784,12.3148,0.0151266,12.2195,0.0126153,0.108864,0.0169566,0.0412035,0.0294495,2
684,1041,1065,83.59157616,-5.502942338,11085.1318,6680.25433,16.3333,0.00698081,16.077,0.0162878,0.256296,0.0260711,0.0138149,0.0327702,2
685,1044,-,83.5861402,-5.475745154,11237.24769,7443.642691,19.2364,0.0203613,18.9231,0.00585201,0.313259,0.0145093,0.0287952,0.00827599,1
686,1046,-,83.58023802,-5.488356392,11402.0588,7089.590848,19.5136,0.0164218,19.2115,0.00358619,0.302077,0.0128356,0.0232239,0.00507164,1
687,1047,1091,83.60450073,-5.480110839,10724.17854,7321.242887,19.6418,0.0475032,19.5864,0.0484089,0.073792,0.0672661,0.106144,0.120239,2
688,1048,-,83.58931727,-5.470927539,11148.51276,7578.901048,20.4635,0.0837481,20.4679,0.223692,0.0888761,0.18138,0.161581,0.545811,1
689,1049,-,83.57603369,-5.486222477,11519.5543,7149.453615,20.383,0.41675,19.9588,0.0187726,0.587291,0.299176,1.00503,0.0356617,1
690,1050,1095,83.61069308,-5.478153032,10551.16573,7376.244886,20.2749,0.290648,20.0711,0.0251399,0.0921173,0.0774969,0.703238,0.0649986,2
691,1051,-,83.59179247,-5.491219274,11079.18369,7009.326117,20.5223,0.0222023,20.3955,0.0301655,0.143092,0.00694175,0.0313988,0.0595818,1
692,1052,-,83.59577697,-5.4871586,10967.88274,7123.34256,20.3854,0.000867215,20.4098,0.0195373,-0.0244284,0.0204045,0.00122643,0.0276299,1
693,1053,-,83.59422553,-5.479017719,11011.29828,7351.847133,20.6943,0.0745426,20.5591,0.0347411,0.170881,0.367681,0.105419,0.0620003,1
694,1054,-,83.61234416,-5.475278208,10505.05168,7456.953896,20.7095,0.391262,20.818,0.0268701,-0.0364126,0.272338,0.779379,0.0380001,1
695,1055,-,83.5880206,-5.496201842,11184.5343,6869.432801,21.242,0.00991024,20.7471,0.0400918,0.72191,0.353626,0.0140152,0.0739994,1
696,1056,1077,83.58749535,-5.502691871,11199.15624,6687.251255,21.4123,0.382826,20.9802,0.130104,0.432051,0.389354,0.902,0.309,2
697,1057,1101,83.60263135,-5.477403784,10776.43381,7397.21652,20.8315,0.0393721,20.8311,0.0503986,0.000428677,0.0757068,0.0831661,0.109713,2
698,1058,1103,83.60055044,-5.468659877,10834.64688,7642.644564,21.5407,0.484732,21.4442,0.172335,-0.126626,0.759253,1.038,0.433119,2
699,1060,-,83.57692758,-5.488000361,11494.56157,7099.555746,21.949,0.0848534,21.2692,0.019482,0.410418,0.391538,0.120001,0.0275517,1
700,1061,-,83.59310788,-5.492872894,11042.41562,6962.919181,21.2776,0.125371,21.1342,0.0237991,0.312319,0.671247,0.177301,0.0336571,1
701,1062,1073,83.60398413,-5.494494741,10738.50422,6917.478713,20.7873,0.096185,20.8469,0.152695,0.157119,0.453165,0.21409,0.437645,2
702,1063,-,83.59640761,-5.488755079,10950.24884,7078.533927,21.8152,0.311208,21.5625,0.0598877,0.252699,0.370944,0.621275,0.118629,1
703,1064,-,83.61902968,-5.509038831,10318.01031,6509.330983,14.4798,0.0140184,14.6201,0.000180053,-0.12672,0.00540289,0.019825,0.000254631,1
704,1066,-,83.61427009,-5.508921363,10450.99749,6512.594964,16.8287,0.00745561,16.5031,0.0163548,0.345334,0.0388627,0.0105438,0.0320969,1
705,1070,-,83.61109895,-5.513911477,10539.56523,6372.498195,19.8446,0.0517685,19.6085,0.0402398,0.236061,0.0920083,0.0732117,0.0569077,1
706,1072,-,83.59821598,-5.506873065,10899.57743,6569.970903,20.9591,0.39388,20.6015,0.290635,0.145707,0.088681,0.778606,0.41102,1
707,1075,-,83.59557024,-5.506294088,10973.50633,6586.201972,20.662,0.0736093,20.834,0.00989406,-0.172052,0.0637152,0.104099,0.0139923,1
708,1079,-,83.61473489,-5.47457701,10438.25415,7476.653726,12.1299,0.00552629,12.1444,0.0181253,-0.00562827,0.0042397,0.00781536,0.0361805,1
709,1084,-,83.62567684,-5.46702489,10132.56041,7688.718141,17.2955,0.00499963,17.1252,0.00118686,0.179342,0.00658705,0.00707054,0.00167847,1
710,1097,-,83.61695223,-5.469175934,10376.33425,7628.278921,20.5653,0.229705,20.319,0.0468191,0.246361,0.205512,0.458014,0.092001,1
711,1098,-,83.62951904,-5.460485733,10025.241,7872.298734,21.2445,0.462323,20.7635,0.0262066,0.516256,0.621893,0.916552,0.0370617,1
712,1099,-,83.61500056,-5.451488026,10430.99413,8124.769686,20.7789,0.0270158,21.1232,0.100122,-0.398391,0.0769204,0.0382061,0.197577,1
713,1105,1157,83.68086243,-5.501944464,8590.392031,6708.808643,12.026,0.0138067,11.9093,0.0112148,0.123905,0.0142032,0.0348406,0.0231152,2
714,1106,-,83.68983986,-5.489143814,8339.600128,7068.159544,11.8121,0.00927972,11.7569,0.00947596,0.0551734,0.000196236,0.0131235,0.013401,1
715,1107,1263-7613,83.70098733,-5.502796519,8028.08125,6684.962355,14.1852,0.0253283,14.4599,0.0224085,-0.277561,0.00814245,0.0774937,0.0719995,3
716,1108,1266-7616,83.69532407,-5.505509733,8186.308757,6608.783806,15.4887,0.00868384,15.5335,0.0260239,-0.0567303,0.0113042,0.0254459,0.0785503,3
717,1109,1140-1165-1181,83.67702627,-5.490316296,8697.626335,7035.198118,16.7933,0.0105831,16.4849,0.0249106,0.290374,0.0124471,0.0289783,0.0694332,4
718,1110,1269,83.69826721,-5.488470683,8104.129471,7087.082925,17.0834,0.0127288,16.7543,0.00164733,0.352496,0.0453024,0.023859,0.00315094,2
719,1112,1185,83.68697732,-5.474735842,8419.637462,7472.583803,18.2986,0.00628562,17.8427,0.0456194,0.43713,0.0509388,0.012495,0.125496,2
720,1113,1272-7624,83.69270877,-5.503697315,8259.388408,6659.649871,18.3603,0.0383255,18.7975,0.00625782,-0.445506,0.0912387,0.107277,0.0155315,3
721,1114,-,83.68859635,-5.486866344,8374.353957,7132.084108,18.4103,0.00464222,18.7691,0.0171056,-0.358813,0.0124633,0.00656509,0.0241909,1
722,1115,-,83.69737203,-5.488864131,8129.140898,7076.035896,19.4359,0.107145,19.2155,0.0550597,0.273885,0.0128895,0.213568,0.109797,1
723,1116,1168-1275,83.68610693,-5.501255613,8443.858345,6728.165169,19.2566,0.031253,18.8875,0.0239579,0.344276,0.0766063,0.0776711,0.0720539,3
724,1117,-,83.69354687,-5.483279776,8236.040676,7232.777186,19.0166,0.0253507,19.3759,0.034217,-0.331203,0.00735715,0.0505009,0.06814,1
725,1120,1278,83.68813354,-5.498215979,8387.244076,6813.495864,19.8821,0.244701,19.6166,0.0190793,0.358825,0.144459,0.639172,0.0446396,2
726,1124,1172,83.68097573,-5.504771362,8587.215033,6629.457465,20.8008,0.19201,20.095,0.0318369,0.669155,0.265439,0.482208,0.0770683,2
727,1126,1283-7632,83.69631578,-5.501903581,8158.611379,6710.012495,20.9165,0.612889,20.6331,0.0311233,0.0937,0.0828583,1.76363,0.078455,3
728,1127,1204,83.68014253,-5.486470999,8610.568832,7143.149168,21.0587,0.198352,20.7391,0.0173722,0.328659,0.326959,0.504726,0.0390072,2
729,1128,1174-7635,83.68451049,-5.516968978,8488.404123,6287.081597,21.0203,0.179682,21.0314,0.142065,0.171122,0.268504,0.530998,0.466,3
730,1129,1154-1205,83.67354129,-5.48481984,8795.025575,7189.469963,21.4962,0.467236,20.8745,0.0639749,0.586486,0.512304,1.31047,0.21492,3
731,1130,1287,83.70633012,-5.497935963,7878.813038,6821.414806,21.3172,0.749498,21.0552,0.0151007,0.251599,0.755477,1.96548,0.0389996,2
732,1131,1288,83.68722879,-5.503102028,8412.505682,6676.340109,21.1346,0.192349,21.2471,0.0385762,0.00435093,0.752362,0.445652,0.111,2
733,1132,-,83.70672626,-5.499899631,7867.73884,6766.29537,21.2558,0.0591647,21.185,0.0465069,0.0513643,0.0647687,0.0836716,0.0930004,1
734,1133,1159,83.66607662,-5.501862918,9003.521706,6711.033391,11.9898,0.0209226,11.9141,0.00811305,0.088611,0.012392,0.0567617,0.0186901,2
735,1134,1160,83.66660261,-5.501219921,8988.827909,6729.084922,12.787,0.0138078,12.527,0.0133905,0.266511,0.0344248,0.0303507,0.030982,2
736,1135,-,83.64871527,-5.497773913,9488.636883,6825.724201,13.0542,0.00115584,13.0355,0.000681768,-0.00481749,0.00342637,0.0016346,0.000964165,1
737,1136,1161,83.65072856,-5.510394489,9432.315096,6471.472589,14.9969,0.0156007,14.7044,0.0183369,0.292565,0.00945656,0.0373211,0.0497475,2
738,1145,-,83.64143651,-5.485715862,9692.084448,7164.155357,18.653,0.00849141,18.2823,0.0230046,0.383417,0.0177947,0.0120087,0.0447598,1
739,1148,1170,83.65205481,-5.514139433,9395.238889,6366.358261,20.0438,0.129449,19.739,0.0129672,0.358642,0.156305,0.243458,0.0290012,2
740,1151,1199,83.66251091,-5.486624069,9103.225051,7138.774244,20.5104,0.153669,19.9557,0.00985141,0.495832,0.109143,0.399956,0.0170631,2
741,1152,-,83.65149573,-5.492761764,9410.974513,6966.431515,20.4279,0.0157096,20.0134,0.00621615,0.414495,0.0219258,0.0222168,0.00879097,1
742,1158,-,83.65458022,-5.519144392,9324.651629,6225.881216,12.2005,0.0262726,12.0618,0.0166986,0.145002,0.000642655,0.0523567,0.0329008,1
743,1162,7617,83.68967884,-5.515773167,8344.003729,6320.667512,15.64,0.000994686,15.3971,0.010166,0.238665,0.0178557,0.00198936,0.0220184,2
744,1163,-,83.6722828,-5.505642089,8830.098425,6604.979439,16.118,0.0128608,16.5013,0.0175316,-0.373454,0.00359968,0.025135,0.0349369,1
745,1164,-,83.65655208,-5.521300216,9269.546478,6165.376964,16.6336,0.00483778,16.3524,0.0272556,0.314765,0.00956902,0.00684166,0.0533409,1
746,1166,7563,83.66128528,-5.525544628,9137.279631,6046.259182,19.1433,0.0160333,18.6407,0.0665431,0.412283,0.0937413,0.0315609,0.17231,2
747,1167,7625,83.67805355,-5.513446169,8668.826933,6385.941863,18.8016,0.0387079,18.7895,0.0348707,0.0314552,0.020872,0.0886192,0.0911655,2
748,1169,-,83.65502026,-5.516575568,9312.370219,6297.991037,20.0474,0.0843382,19.7118,0.00170341,0.335569,0.0826348,0.119272,0.00240898,1
749,1171,-,83.67043716,-5.529015746,8881.562133,5948.867283,20.4604,0.637803,19.1819,0.0425353,0.932198,0.264178,1.25576,0.060154,1
750,1173,7572,83.68414778,-5.519767279,8498.527508,6208.531288,21.4105,0.499224,20.6698,0.144472,0.73397,0.560566,1.013,0.417,2
751,1175,-,83.66428059,-5.50773866,9053.676292,6546.091458,21.5879,0.277156,21.3087,0.158238,0.279208,0.120192,0.550419,0.310043,1
752,1176,-,83.65912819,-5.51587136,9197.597058,6317.779387,21.6495,0.187698,21.4794,0.0687634,0.170172,0.118938,0.373375,0.13689,1
753,1177,-,83.67804089,-5.477043065,8669.331203,7407.784684,11.8368,0.0123736,11.848,0.00277293,-0.0112109,0.00960071,0.017499,0.00392151,1
754,1179,-,83.67809407,-5.477151019,8667.844798,7404.754612,12.9269,0.707208,12.8307,0.64393,0.0962558,0.0632776,1.00014,0.910655,1
755,1190,-,83.68285324,-5.475957066,8534.868359,7438.288164,18.759,0.00986439,19.3118,0.00674754,-0.552794,0.00311684,0.0139503,0.00954247,1
756,1200,-,83.67447526,-5.483234231,8768.935746,7233.982377,20.6106,0.28484,20.0688,0.00307773,0.41853,0.26371,0.558294,0.00435257,1
757,1202,-,83.67424841,-5.483250499,8775.274274,7233.524757,20.4437,0.0753356,20.2449,0.02808,0.212809,0.0554234,0.106541,0.05616,1
758,1206,1254-1290,83.73042015,-5.506077966,7205.698092,6592.921374,8.91709,0.0734895,9.157,0.256998,-0.321914,0.116249,0.202833,0.647431,3
759,1207,1291-7445-7500,83.73530919,-5.526684905,7069.065098,6014.488245,10.2489,0.0229357,10.2744,0.0504412,-0.0288481,0.0249041,0.0697374,0.138603,4
760,1208,1318,83.73327435,-5.490593853,7125.973825,7027.567922,11.3031,0.310094,11.4306,0.158896,0.0211999,0.248182,0.548696,0.375496,2
761,1209,1292,83.73324351,-5.520231508,7126.789544,6195.63329,11.8521,0.0206561,11.735,0.0483565,0.11707,0.029488,0.053812,0.11483,2
762,1210,1322,83.74139229,-5.496074144,6899.140974,6873.746189,12.6875,0.0234863,12.5633,0.0319872,0.115598,0.000927594,0.0548019,0.0675459,2
763,1212,-,83.73937889,-5.511610525,6955.377866,6437.634613,12.6611,0.0238414,12.5481,0.0221229,0.111645,0.000501716,0.0474234,0.0435076,1
764,1213,1329,83.74193145,-5.494547316,6884.07784,6916.605153,13.1598,0.870842,13.642,0.0822417,-1.17862,1.47207,1.88099,0.143512,2
765,1214,1259-1325,83.7181143,-5.502127203,7549.540739,6703.795765,12.8268,0.023157,12.8638,0.0291217,-0.0299129,0.0261351,0.0660801,0.0909996,3
766,1215,1327,83.73171838,-5.493697755,7169.444624,6940.438345,12.8196,0.0111877,12.9294,0.0210839,-0.0953529,0.00349866,0.0219049,0.0489998,2
767,1216,1468,83.75760404,-5.505331231,6446.162453,6613.910908,13.1888,0.0187322,13.1966,0.00276755,-0.000853729,0.0185077,0.0422878,0.00723648,2
768,1217,-,83.74033701,-5.508120326,6928.611858,6535.606354,14.3508,0.0100856,14.4337,0.00816502,-0.0828991,0.00192055,0.0142632,0.0115471,1
769,1218,-,83.73909326,-5.509344076,6963.361384,6501.253904,14.1391,0.00715417,13.9106,0.0190279,0.238814,0.00395222,0.0101175,0.0380268,1
770,1219,1267-1297-1334,83.73018064,-5.50225007,7212.396791,6700.37073,15.8682,0.0205295,15.519,0.0168358,0.365459,0.00575819,0.0617657,0.0438433,4
771,1220,-,83.74777809,-5.501558947,6720.70954,6719.793277,16.1759,0.00252476,15.814,0.00215118,0.367938,0.0109568,0.00357056,0.00304222,1
772,1223,1367-1484-7510,83.75599833,-5.513698955,6491.022959,6379.0266,17.6302,0.0290277,17.2413,0.022459,0.378685,0.0187096,0.0867214,0.0726509,4
773,1224,1369-1485-7511,83.75857592,-5.512838957,6419.004613,6403.168007,17.8427,0.0212943,17.471,0.0230364,0.377833,0.00776788,0.0629997,0.0667286,4
774,1225,7512,83.75234692,-5.515393611,6593.043299,6331.45519,18.2021,0.0261369,17.7846,0.0169078,0.417422,0.0332839,0.0600491,0.0427647,2
775,1226,1338,83.73804759,-5.496739873,6992.594816,6855.054879,18.2706,0.0664533,17.9046,0.124632,0.410829,0.139221,0.148743,0.323999,2
776,1227,1339,83.74606719,-5.492583238,6768.52228,6971.741499,18.2065,0.0281187,18.3859,0.170328,-0.257298,0.134745,0.0489998,0.477638,2
777,1228,7516,83.74562444,-5.519846013,6780.866617,6206.469901,19.1564,0.256133,18.8786,0.284709,0.295925,0.0242625,0.570631,0.665901,2
778,1229,1300,83.73364953,-5.50976233,7115.461528,6489.505768,19.4334,0.0537314,19.0682,0.0825049,0.326307,0.0395676,0.135662,0.192739,2
779,1230,-,83.73541802,-5.503872749,7066.057433,6654.830062,20.0006,0.146349,19.4858,0.130461,0.479113,0.0558301,0.290998,0.234999,1
780,1231,1302,83.74064368,-5.517114764,6920.032474,6283.131147,19.8072,0.0447605,19.4857,0.0167907,0.349055,0.0262096,0.114,0.0349369,2
781,1232,7521,83.74561291,-5.519770147,6781.188979,6208.599449,19.13,0.051,18.857,0.012,0.286233,0.0163254,0,0,2
782,1233,1344,83.73443631,-5.495799039,7093.499251,6881.459166,19.9447,0.0678808,19.6146,0.0323754,0.357253,0.0258719,0.16485,0.0690002,2
783,1235,1303-1345,83.72876154,-5.497897059,7252.055186,6822.558113,19.9152,0.0372806,19.73,0.0297643,0.191702,0.0558879,0.0864735,0.0937862,3
784,1236,1377-1498,83.76150704,-5.508622315,6337.109001,6521.530807,20.4312,0.377713,20.1548,0.0566365,0.372848,0.248842,1.247,0.153698,3
785,1237,1305,83.72215994,-5.513091057,7436.479447,6396.047013,20.2487,0.13114,20.0508,0.0467964,0.202695,0.0875757,0.265158,0.120937,2
786,1238,1306-7523,83.74431254,-5.52328036,6817.517489,6110.065778,20.4612,0.112949,20.1603,0.0291856,0.312468,0.124763,0.293001,0.0845222,3
787,1239,-,83.74358297,-5.515948055,6837.909506,6315.884233,20.5803,0.00671382,20.3588,0.0216759,0.186927,0.496299,0.00949478,0.0433502,1
788,1240,1310,83.73258696,-5.508138853,7145.152836,6535.075433,20.5672,0.0733566,20.3841,0.0103155,0.163134,0.273126,0.177685,0.0246887,2
789,1241,-,83.75022548,-5.506192716,6652.3238,6589.724524,20.7433,0.191509,20.2679,0.00698222,0.369292,0.0830246,0.372131,0.00987434,1
790,1242,-,83.75095984,-5.495608025,6631.812958,6886.83928,20.7784,0.405318,20.5082,0.00119225,0.27024,0.404126,0.573206,0.0016861,1
791,1243,1311,83.73031869,-5.515086504,7208.517882,6340.049797,20.7549,0.188998,20.3732,0.0338963,0.324475,0.144145,0.494017,0.0839996,2
792,1244,7525,83.74896642,-5.520677336,6687.491074,6183.137505,20.8633,0.574922,20.3705,0.0199918,0.414094,0.497941,1.22441,0.047123,2
793,1245,1284-1312-1350,83.7281423,-5.501984432,7269.35016,6707.823671,21.0448,0.329548,20.5928,0.0536496,0.332061,0.41183,1.168,0.181717,4
794,1246,1309,83.73754461,-5.512149451,7006.627678,6422.504467,20.5458,0.260494,20.382,0.0928768,0.327336,0.485403,0.597921,0.229721,2
795,1247,-,83.74193063,-5.484596634,6884.112154,7195.922575,21.1453,0.306393,20.8846,0.00372106,0.399564,0.254519,0.745716,0.00526237,1
796,1248,1352,83.73942083,-5.494634662,6954.227628,6914.150314,21.1991,0.114296,20.9214,0.0408971,0.279096,0.0799143,0.268,0.111,2
797,1249,1316,83.7365281,-5.51954786,7035.018877,6214.82826,21.4248,0.323356,21.1291,0.0493083,0.347055,0.305067,0.859999,0.121161,2
798,1250,-,83.73683414,-5.51807753,7026.470282,6256.101153,22.2225,0.0685894,21.3513,0.2243,0.615125,0.510704,0.0970001,0.448,1
799,1251,-,83.75762791,-5.504379228,6445.495762,6640.633804,21.5673,0.60366,21.081,0.220342,0.25689,0.0762109,1.18,0.438,1
800,1252,1354,83.73752286,-5.493036082,7007.26136,6959.020252,21.6009,0.990543,21.4786,0.114682,0.4215,0.466983,2.57656,0.285912,2
801,1253,-,83.74456738,-5.517686081,6810.403109,6267.09854,21.7274,0.508288,21.3435,0.00494973,0.521929,0.0510132,1.21309,0.00699997,1
802,1255,7608,83.69955946,-5.512871591,8067.945896,6402.148622,11.9694,0.0169137,11.9032,0.0510294,0.0721055,0.0314805,0.044693,0.133655,2
803,1257,1320,83.71943096,-5.495858274,7512.765983,6879.76872,12.1265,0.13229,12.1776,0.300815,0.0914272,0.0153778,0.241437,0.704719,2
804,1258,1324,83.71944799,-5.495751471,7512.290379,6882.766752,12.7255,0.016264,12.594,0.229687,0.0129604,0.0255696,0.0230007,0.418,2
805,1261,1293-7582-7610,83.7038414,-5.525354702,7948.27026,6051.758055,13.5285,0.0208514,13.5888,0.0204741,-0.0575053,0.0184775,0.0679216,0.0629759,4
806,1262,1294-7612,83.70187851,-5.518599816,8003.133324,6241.363282,13.5874,0.0237255,13.6191,0.0193169,-0.0263163,0.00392355,0.0745401,0.0506687,3
807,1265,1295-7614,83.69856859,-5.519889926,8095.608782,6205.139341,15.2224,0.0200332,15.2382,0.0126875,-0.00569725,0.0246887,0.0606012,0.0374336,3
808,1268,1298-7618,83.70860684,-5.514938381,7815.152841,6344.159818,16.6245,0.00252217,16.2969,0.0204388,0.333522,0.0277048,0.00638771,0.059,3
809,1270,-,83.71097994,-5.50568573,7748.871847,6603.889891,17.7071,0.00149571,17.4242,0.0157784,0.2829,0.0142827,0.00211525,0.0223141,1
810,1273,1340,83.72158482,-5.494127024,7452.588266,6928.369869,18.9145,0.0517657,18.6926,0.0133076,0.213898,0.104323,0.110102,0.0188198,2
811,1276,1299-7627,83.70945362,-5.51465797,7791.494412,6352.033309,19.334,0.0182588,19.079,0.021025,0.272412,0.0401967,0.0488853,0.0568714,3
812,1281,7630,83.69458788,-5.505506528,8206.878364,6608.871299,20.4949,0.173084,20.264,0.0228613,0.161397,0.219804,0.401016,0.0609989,2
813,1282,1307,83.714597,-5.517360824,7647.78034,6276.176775,20.5803,0.174299,20.4202,0.114732,0.320266,0.101982,0.414293,0.303776,2
814,1285,-,83.71155449,-5.478783444,7732.887529,7359.043694,20.9084,0.622914,20.6115,0.0162626,0.523692,0.506635,1.50945,0.0229988,1
815,1286,1356,83.7119232,-5.499307265,7722.532748,6782.937074,21.2869,0.625708,21.0241,0.204073,0.363087,0.602995,1.39322,0.466,2
816,1289,-,83.70211324,-5.503450632,7996.62049,6666.60469,21.6249,0.550252,21.2926,0.00477979,-0.0779305,0.798265,1.08843,0.00675964,1
817,1296,7587,83.71198072,-5.534106229,7720.837139,5806.123199,15.4117,0.013126,15.1233,0.023903,0.297919,0.016207,0.0325804,0.0612335,2
818,1301,-,83.72447074,-5.526313445,7371.88894,6024.896594,19.601,0.046669,19.4334,0.00933452,0.233634,0.119568,0.066,0.0179996,1
819,1304,7464-7522,83.7357268,-5.530480312,7057.391584,5907.95099,20.3723,0.0484355,19.9602,0.0119939,0.413863,0.110041,0.150263,0.0372047,3
820,1308,-,83.73516563,-5.507313149,7073.104375,6558.257018,20.4833,0.06178,20.5664,0.122615,-0.174178,0.139771,0.107014,0.244999,1
821,1313,7470-7530,83.7368788,-5.530307358,7025.205668,5912.807495,21.3325,0.113206,20.6374,0.0468274,0.62294,0.147782,0.292864,0.136999,3
822,1314,7603,83.70883159,-5.533494716,7808.82339,5823.28019,20.9839,0.239348,20.8403,0.0176002,0.283031,0.375379,0.546423,0.0375557,2
823,1315,7636,83.70321609,-5.522341234,7965.75027,6136.344898,21.044,0.267914,21.1172,0.102858,0.0556691,0.415047,0.566645,0.272001,2
824,1317,7606-7633,83.70967443,-5.527271737,7785.291448,5997.962824,21.169,0.166265,21.203,0.128946,0.0239928,0.209886,0.481276,0.313574,3
825,1355,-,83.73362943,-5.483831035,7116.062766,7217.401984,19.9456,1.31891,21.1162,0.202813,-1.55134,1.41105,2.56746,0.403,1
826,1357,7482-7502,83.7612072,-5.540244166,6345.478853,5633.899111,13.1519,0.018324,13.189,0.0292521,-0.0404801,0.0140231,0.0440502,0.0868616,3
827,1358,1469-7503,83.75352962,-5.51827716,6559.996553,6250.514151,13.215,0.0144648,13.287,0.011876,-0.0503313,0.00175539,0.0350332,0.0326195,3
828,1359,1398-1428-1470,83.77691148,-5.519201592,5906.705777,6224.566507,13.3154,0.02612,13.404,0.011518,-0.082009,0.0279262,0.076582,0.0339994,4
829,1360,1471-7504,83.75959792,-5.519570922,6390.447351,6214.200824,13.7796,0.0190762,14.0957,0.013936,-0.303211,0.00239553,0.0625763,0.0433807,3
830,1361,7484-7505,83.76147961,-5.534105924,6337.869491,5806.200928,14.1892,0.0155625,14.306,0.0118252,-0.113026,0.00807138,0.0362005,0.0230007,3
831,1362,7485-7506,83.76682964,-5.538552357,6188.393275,5681.389202,15.1465,0.014332,15.3934,0.0191235,-0.243177,0.0081492,0.0446377,0.0610256,3
832,1363,1402,83.78235235,-5.531582828,5754.696712,5877.019387,15.6616,0.0185737,15.246,0.0170292,0.415604,0.00813655,0.0464201,0.0427675,2
